qid1	token	tfidf
9008150	java	1.8785206956897553
9008150	bitset	8.573763542904631
1379191	java	1.8785206956897553
1379191	regex	5.397033339487194
1379191	cause	5.175568901288983
1379191	illegal	7.1221868896943255
1379191	escape	6.444021262749997
1379191	character	5.018717870289612
1379191	errors	4.986284203232425
1437710	protocol	6.367759277916367
1437710	buffers	7.69961843248124
1437710	java	1.8785206956897553
1437710	rpc	7.784825297703011
1437710	stack	5.273234586180574
22273046	print	4.688551794927142
22273046	extended	6.698305054799929
22273046	ascii	6.777604594517092
22273046	code	2.25689496707693
22273046	java	1.8785206956897553
22273046	integer	4.730166676162777
22273046	value	3.3370683193414052
12932079	identify	6.669526090249886
12932079	anonymous	6.3515739534953495
12932079	inner	5.623770536686816
12932079	class	2.532413437836977
12932079	notserializableexception	9.011489513231018
23058309	aes	6.891881929825847
23058309	ni	10.41431317630212
23058309	intrinsics	10.724468104605958
23058309	enabled	6.479876576037072
23058309	default	4.14932887055486
31368051	could	3.2430404518674987
31368051	find	3.521806908082721
31368051	load	4.773352179228326
31368051	main	3.997962230105802
31368051	class	2.532413437836977
31368051	running	4.082099835805663
31368051	command	4.500900264812294
31368051	line	3.74642382477858
31955503	save	5.036106960069925
31955503	xml	3.6954208021573587
31955503	org	4.9367344862567215
31955503	w	0
31955503	c	0
31955503	dom	6.798900874070055
31955503	node	5.538098559015269
6802483	directly	4.733571900792615
6802483	initialize	5.680749775545628
6802483	hashmap	5.481519310769299
6802483	literal	6.610618047759601
6802483	way	2.8885474230074775
45598773	octree	0
45598773	stackoverflowerror	7.923866346138503
19155283	simple	3.910973556292575
19155283	way	2.8885474230074775
19155283	compare	5.414177252642571
19155283	arraylists	7.536989133798429
3618676	unable	5.607018806223893
3618676	parse	5.073734851039573
3618676	datetime	7.111096203000167
3618676	string	3.105212374172812
3618676	pm	7.498345871216991
3618676	marker	7.53886706862263
15356716	convert	4.422681976414816
15356716	unicode	6.716308814411182
15356716	string	3.105212374172812
15356716	ascii	6.777604594517092
15356716	java	1.8785206956897553
47185418	save	5.036106960069925
47185418	java	1.8785206956897553
47185418	util	5.047558648200853
47185418	date	9.370592460934752
47185418	sql	5.0961931824579025
8361947	get	2.5968621982790188
8361947	getclass	6.919827860216406
8361947	getresource	7.413593361237089
8361947	static	4.388447202476804
8361947	context	4.802280560255485
35286636	compile	4.719347231050491
35286636	errors	4.986284203232425
35286636	z	0
35286636	java	3.7570413913795107
35286636	test	4.011456675143632
35286636	bindings	7.445609575136047
5700135	map	4.509496435919809
5700135	extend	5.613028111387737
5700135	collection	4.983360651961375
5700135	interface	4.359248047784542
28045019	properly	5.129756725004119
28045019	configure	5.458016745305712
28045019	entitymanager	6.957996495418884
28045019	jersey	5.975984976259595
28045019	hk	8.804875263868018
28045019	application	3.4151340474010285
8502068	java	1.8785206956897553
8502068	buttons	5.952628523322784
8502068	displaying	6.478573644256657
8502068	arrows	9.036387064852745
7125275	android	3.9805160018734465
7125275	https	6.8006962066887295
7125275	ssl	6.324422964429399
7125275	connection	4.790416014299293
7125275	using	2.270098541959747
7125275	httpsurlconnection	8.633727007672189
33171797	java	1.8785206956897553
33171797	generics	5.868539200270684
33171797	involving	8.105083540589405
33171797	inheritance	6.420403011401788
7894865	equivalent	5.511510587009078
7894865	const	8.421883011611913
7894865	c	0
7894865	java	1.8785206956897553
11220572	handling	5.827646461878587
11220572	interruptedexception	7.780029125439517
11220572	waiting	6.255430092942447
11220572	exit	6.222136364842983
11220572	signal	7.416915623429066
11220572	bug	5.6937331388032
11220572	android	3.9805160018734465
19381040	unexpected	6.903763257712599
19381040	end	4.406483275107872
19381040	subtree	9.028018815182229
19381040	exception	3.8413315773056134
19381040	hibernate	4.590281573494341
19381040	version	4.1348541055603105
19381040	update	4.224886143077186
19381040	delete	5.5759171036583055
19381040	query	4.781788039865368
1727511	java	1.8785206956897553
1727511	sound	6.722105932095507
1727511	api	4.173257907865079
1727511	access	4.106457630105902
1727511	system	4.115180122810239
1727511	master	7.525794987055277
1727511	volume	8.098482856558052
1727511	control	5.279691902424871
1727511	vista	8.573763542904631
1727511	win	7.174328388223683
8748960	decide	6.357901268248668
8748960	byte	5.024937078807115
8748960	size	4.4629764202849165
8748960	use	2.218391014198033
8748960	inputstream	6.107998363363934
8748960	read	3.699819074152322
28081401	conditional	7.329349769020185
28081401	saves	7.289015698393484
32915454	change	3.6505822441815923
32915454	value	3.3370683193414052
32915454	progress	6.672683156802654
32915454	bar	5.923805898634167
32915454	label	6.261699705956042
19329517	gzipinputstream	9.070578429601024
19329517	corrupt	8.322449114623726
19329517	gzip	7.980699820901669
19329517	trailer	10.637456727616328
19766	make	3.2357931187452116
19766	list	3.625266361052866
19766	checkboxes	8.00736806798383
19766	java	1.8785206956897553
19766	swing	5.0214434928128595
12900695	obtain	6.306175291947683
12900695	jni	6.359056002788065
12900695	interface	4.359248047784542
12900695	pointer	6.114310377106828
12900695	jnienv	9.408791310700021
12900695	asynchronous	7.250245587928913
12900695	calls	4.900346940202133
4491606	java	1.8785206956897553
4491606	thread	4.05335618154479
4491606	run	3.462381534987153
4491606	method	2.6262121828865777
4491606	cannot	4.027826751171789
4491606	throw	5.361683242169857
4491606	checked	5.5237134529155405
4491606	exception	3.8413315773056134
24148175	pass	4.445520368458554
24148175	function	4.216308827046707
24148175	parameter	4.550682000704022
24148175	defined	4.803865056899991
24148175	behavior	5.431848759172559
24148175	java	1.8785206956897553
40405728	encoding	5.714742314892543
40405728	variable	4.0506530885976755
40405728	length	5.218028535319234
40405728	utf	5.97519757464411
40405728	byte	5.024937078807115
40405728	array	3.7883462607345484
40405728	java	1.8785206956897553
1050146	relation	7.03105349532663
1050146	class	2.532413437836977
1050146	implements	5.464371950878119
1050146	interface	8.718496095569083
4904803	en	15.262723334053582
4904803	us	11.58719555795713
4904803	one	2.769824546097115
4904803	use	2.218391014198033
17048015	generate	4.973773129363689
17048015	javadoc	5.761941388829733
17048015	jre	5.680749775545628
7676701	java	1.8785206956897553
7676701	jpeg	7.523941418405954
7676701	converter	7.247432646552299
7676701	odd	6.774098894169463
7676701	image	4.566815232111628
7676701	types	4.821462262353199
14584630	retrieve	5.496280619331948
14584630	image	4.566815232111628
14584630	mysql	5.458720888041061
14584630	db	5.391090766700391
14584630	show	4.662587456858042
14584630	inside	4.171571238636155
14584630	td	9.161550207806751
14584630	img	7.8966167036911274
14584630	tag	5.546009790783659
14584630	html	5.046158850165303
23277429	exception	3.8413315773056134
23277429	rest	5.187849913522066
23277429	jersey	5.975984976259595
17381026	java	1.8785206956897553
17381026	lang	4.334837751871423
17381026	classnotfoundexception	6.924901437817107
17381026	org	4.9367344862567215
17381026	springframework	6.643853735195759
17381026	web	4.103425670958293
17381026	servlet	4.948224033974859
17381026	dispatcherservlet	7.986564940354067
17381026	spring	3.989984546897858
17381026	project	3.8026306286569493
7626077	mapper	7.23210133580551
7626077	deprecated	6.67982321093613
4388360	write	3.8903104385224965
4388360	equals	5.562543362963477
4388360	methods	3.819352670586838
4388360	jpa	5.381047014147033
4388360	entities	6.051639270144052
7956494	jsf	6.441508698614114
7956494	exception	3.8413315773056134
7956494	view	4.870569050199415
7956494	restoration	0
7956494	expired	8.105083540589405
7956494	session	5.3500318022347155
20673376	file	2.8771673214517413
20673376	upload	6.2786134283981045
20673376	using	2.270098541959747
20673376	apache	4.914143993907494
20673376	httpclient	6.717134919373487
20673376	library	4.299893805135359
20673376	working	3.7907350082209463
16424703	java	1.8785206956897553
16424703	examples	5.271091380294445
16424703	using	2.270098541959747
16424703	mylyn	10.031320924046012
16424703	wikitext	0
1485307	java	1.8785206956897553
1485307	midi	8.715644130140076
1485307	getting	3.856493695635666
1485307	data	3.449043991119375
1485307	piano	10.637456727616328
25933532	hibernateexception	9.152071463852208
25933532	could	3.2430404518674987
25933532	obtain	6.306175291947683
25933532	transaction	6.044021797846658
25933532	synchronized	5.932064203826535
25933532	session	5.3500318022347155
25933532	current	4.493271093490683
25933532	thread	4.05335618154479
3693543	hyperlink	9.34960243930969
3693543	jeditorpane	8.170063660321036
17994805	install	5.507311494757827
17994805	xulrunner	10.126631103850338
17994805	eclipse	4.07925892480406
29226853	find	3.521806908082721
29226853	jersey	5.975984976259595
21186570	loading	5.694030183213523
21186570	drools	8.622553707074063
21186570	kie	9.986869161475179
21186570	workbench	8.3432398842928
21186570	artifacts	7.53886706862263
21186570	directly	4.733571900792615
21186570	repository	6.0339545987289345
12257387	names	5.211589363038213
12257387	dynamically	5.985482475430435
12257387	generated	5.055057511649003
12257387	testng	7.400413598792679
12257387	tests	5.466736018173
12257387	eclipse	4.07925892480406
12257387	plugin	5.169396586481198
16260038	audio	6.982478825178074
16260038	playback	8.721760357157512
16260038	java	1.8785206956897553
16260038	working	3.7907350082209463
16260038	correctly	4.801063422812141
22615599	output	3.9094762511615704
22615599	eclipse	4.07925892480406
22615599	console	5.214160058541314
8352378	hashmap	5.481519310769299
8352378	require	5.676653807267948
8352378	initial	6.050365655028143
8352378	capacity	7.554018873643232
8352378	power	7.183508780568644
8352378	two	3.4765461232520103
5509082	eclipse	4.07925892480406
5509082	enable	6.1120515100971
5509082	assertions	8.025550387067021
25324331	fetch	6.228707022801693
25324331	resultset	6.5980671262677415
25324331	created	4.094504575023466
25324331	filled	6.942346723751756
25324331	mssql	8.902855672228222
25324331	temp	7.066751010472595
25324331	table	4.631719521221628
25324331	java	1.8785206956897553
4169717	applet	6.185049296180647
4169717	get	2.5968621982790188
4169717	java	1.8785206956897553
4169717	security	5.225624681154596
4169717	accesscontrolexception	9.09701168666918
4169717	access	4.106457630105902
4169717	denied	7.849363818840582
4169717	avoid	4.979427366972063
13593990	work	3.2190758448708676
13593990	setting	4.886075274160849
13593990	default	4.14932887055486
13593990	value	3.3370683193414052
13593990	property	4.815520915503549
13593990	hibernate	4.590281573494341
28303758	use	2.218391014198033
28303758	load	4.773352179228326
28303758	yaml	8.302081811799292
28303758	files	3.949984511715265
28303758	using	2.270098541959747
28303758	spring	3.989984546897858
28303758	framework	5.204098691309055
20081217	java	1.8785206956897553
20081217	lang	4.334837751871423
20081217	illegalstateexception	7.484008708070583
20081217	scrollview	9.171119658822901
20081217	host	6.176349386305102
20081217	one	2.769824546097115
20081217	direct	6.2455829027216225
20081217	child	5.804487178777833
5096299	maven	4.632335854060861
5096299	project	3.8026306286569493
5096299	swt	6.705631094892003
5096299	dependency	5.248384997799827
5096299	official	6.7262674029367595
5096299	public	4.769219697994597
5096299	repo	7.329349769020185
24942387	java	1.8785206956897553
24942387	javascript	5.707489336587527
24942387	web	4.103425670958293
24942387	browser	5.4800790800834775
24942387	client	4.3848305620066155
3733679	implement	4.300999796031508
3733679	jtable	5.855186928815434
3733679	variable	4.0506530885976755
3733679	row	5.38540147345515
3733679	height	6.331703870298439
26065368	size	4.4629764202849165
26065368	jframe	5.445889731015172
26065368	odd	6.774098894169463
26065368	pack	7.113550191961734
12218515	unpredictability	0
12218515	bigdecimal	7.012005300355936
12218515	double	5.013890586816928
12218515	constructor	4.514141887640528
2627992	force	6.073976968682446
2627992	java	1.8785206956897553
2627992	timezone	6.790861527510637
2627992	gmt	7.447323371613781
2627992	utc	7.044721134055294
5379995	share	6.005969233310863
5379995	jsf	6.441508698614114
5379995	error	3.176103733024332
5379995	page	4.666194887825866
5379995	multiple	4.371205396042298
5379995	wars	8.673847001461613
3982950	javax	5.547548252625565
3982950	validation	6.246614894557278
3982950	validationexception	9.986869161475179
3982950	unable	5.607018806223893
3982950	find	3.521806908082721
3982950	default	4.14932887055486
3982950	provider	6.124310460441412
18767539	imageio	7.402051600796917
18767539	give	4.431469011487748
18767539	due	5.390432655455842
18767539	bad	5.368954446147478
18767539	jpeg	7.523941418405954
46543717	efficient	5.819866953677003
46543717	code	2.25689496707693
46543717	compare	5.414177252642571
46543717	lists	5.932441206658521
47273953	java	1.8785206956897553
47273953	optional	6.386583363162002
47273953	performance	5.15838152625052
47273953	increase	6.344147469777177
47273953	number	3.9633162998156966
47273953	chained	8.600574800355288
47273953	calls	4.900346940202133
22382107	serializationexception	10.289150033348113
22382107	gwt	6.4818341623065905
14149121	wsimport	8.368773186297965
14149121	trouble	5.794911408067303
14149121	server	3.8211316652400784
14149121	object	3.159616840993279
14149121	xmlrootelement	8.477972478262956
14149121	annotation	4.979427366972063
36008207	error	3.176103733024332
36008207	occurs	5.902721337273594
36008207	running	4.082099835805663
36008207	android	3.9805160018734465
36008207	project	3.8026306286569493
36008207	unsupported	7.5220912791177925
36008207	major	6.734642661273492
36008207	minor	7.100127171629593
36008207	version	4.1348541055603105
6875516	eclipse	4.07925892480406
6875516	rcp	8.025550387067021
6875516	project	7.605261257313899
6875516	unable	5.607018806223893
6875516	reference	4.379948794878916
6875516	regular	5.756234334658625
6875516	java	1.8785206956897553
4035538	gnu	8.89552963213615
4035538	java	1.8785206956897553
4035538	compiler	4.926615888592681
4035538	gcj	9.10598035665194
4035538	dead	7.487573774235079
43330997	make	3.2357931187452116
43330997	thread	4.05335618154479
43330997	wait	5.581476350272233
43330997	server	3.8211316652400784
43330997	response	4.984821359203276
23215299	convert	4.422681976414816
23215299	localdate	7.612975040776352
23215299	instant	7.5220912791177925
10804852	convert	4.422681976414816
10804852	short	5.456375671206312
10804852	array	7.576692521469097
10804852	byte	5.024937078807115
2352399	yield	7.629301934063781
2352399	return	3.8725619365472324
2352399	java	1.8785206956897553
12552098	flood	9.293721980915233
12552098	fill	6.099941023444066
12552098	optimization	7.059741635980019
12552098	attempting	6.332828729809623
12552098	using	2.270098541959747
12552098	queue	5.915986085932077
599634	convert	4.422681976414816
599634	html	5.046158850165303
599634	character	5.018717870289612
599634	back	4.545864080090683
599634	text	4.1559434084410585
599634	using	2.270098541959747
599634	java	1.8785206956897553
599634	standard	5.076134276328951
599634	library	4.299893805135359
28483651	java	1.8785206956897553
28483651	formatting	6.717961707349481
28483651	error	3.176103733024332
28483651	using	2.270098541959747
28483651	printf	8.195109692247124
23868763	embed	7.308232845579262
23868763	vlcj	8.987196820661973
23868763	player	6.508308243199536
23868763	jpanel	5.618522630705377
11896791	run	3.462381534987153
11896791	testng	7.400413598792679
11896791	command	4.500900264812294
11896791	line	3.74642382477858
14380035	java	1.8785206956897553
14380035	font	6.553583465261523
14380035	size	4.4629764202849165
14380035	width	6.166770769008032
26194803	creating	4.385713422531877
26194803	doubly	8.584401941109688
26194803	linked	12.114354180946727
26194803	list	7.250532722105732
26194803	extending	6.40033544835098
26194803	singly	9.596002852788168
26194803	getting	3.856493695635666
26194803	null	4.225638459906431
26194803	pointer	6.114310377106828
34228044	enable	6.1120515100971
34228044	batch	6.45286528754645
34228044	inserts	7.592934289892906
34228044	hibernate	4.590281573494341
34228044	spring	3.989984546897858
34228044	boot	5.935084213671875
26389679	running	4.082099835805663
26389679	spring	3.989984546897858
26389679	app	4.141499064815565
26389679	built	5.536067070251608
26389679	gradle	6.040654791298754
26389679	heroku	8.522205733239781
23523946	underscore	8.412833176091995
23523946	reserved	7.756387362382477
23523946	keyword	6.170591213005418
23291338	sorting	6.550780380034406
23291338	arrays	5.222097340636628
23291338	primitive	6.0227488371477484
23291338	types	4.821462262353199
23291338	descending	7.977780110798334
23291338	order	4.301221141072438
22988243	using	2.270098541959747
22988243	nullable	8.111728083308073
22988243	java	1.8785206956897553
169573	open	4.6553062554818885
169573	source	4.366547063825496
169573	java	1.8785206956897553
169573	library	4.299893805135359
169573	produce	6.160119913138122
169573	webpage	7.459402897268383
169573	thumbnails	9.028018815182229
169573	server	3.8211316652400784
169573	side	4.96728848959289
9855087	converting	5.826289149148998
9855087	bit	4.4943446308992065
9855087	unsigned	7.165231509376852
9855087	integer	4.730166676162777
9855087	big	5.585732807882387
9855087	endian	8.010375589047786
9855087	long	4.550492624697395
9855087	back	4.545864080090683
44826111	double	5.013890586816928
44826111	positive	6.854214512054107
44826111	infinity	16.509657853897494
44826111	true	4.55504757658488
44826111	representation	6.1792409545849
7799940	jframe	5.445889731015172
7799940	exit	6.222136364842983
7799940	close	5.140288502323126
7799940	java	1.8785206956897553
14774729	post	4.78489511693478
14774729	json	4.762057941525236
14774729	server	3.8211316652400784
14774729	http	5.042590465337807
14774729	client	4.3848305620066155
14774729	java	1.8785206956897553
37517978	read	3.699819074152322
37517978	write	3.8903104385224965
37517978	large	5.458720888041061
37517978	image	4.566815232111628
5596458	string	3.105212374172812
5596458	replace	5.036260841735229
5596458	backslash	7.834096346709794
4853917	org	4.9367344862567215
4853917	json	4.762057941525236
4853917	jsonexception	8.668016081150821
4853917	unterminated	10.596634733096073
4853917	string	3.105212374172812
4853917	character	5.018717870289612
4853917	line	3.74642382477858
20773657	java	1.8785206956897553
20773657	io	5.837885459179682
20773657	streamcorruptedexception	9.24079957946089
20773657	invalid	5.947639067567953
20773657	stream	5.07629444290253
20773657	header	5.708996041709089
14876287	add	3.326377520104692
14876287	locale	6.781122628048771
14876287	arabic	8.351678752938664
1533340	using	2.270098541959747
1533340	m	0
1533340	macros	8.88825687280707
1533340	eclipse	4.07925892480406
1533340	java	1.8785206956897553
41877789	animated	8.563237129917644
41877789	sprites	8.656455258749745
41877789	java	1.8785206956897553
41877789	swing	5.0214434928128595
27501522	set	3.354924669331477
27501522	text	4.1559434084410585
27501522	absolute	6.620323237785565
27501522	position	5.584666993766039
27501522	pdf	6.083141335679886
27501522	document	5.4613069950424995
27501522	using	2.270098541959747
27501522	itext	7.3022804470519675
39804174	handle	4.902633270294977
39804174	null	4.225638459906431
39804174	compare	5.414177252642571
39804174	method	2.6262121828865777
39804174	arguments	5.448907725180538
39804174	comparator	6.584947404554982
16478413	move	5.34226925407722
16478413	component	5.1743313867670455
16478413	drag	7.158784033785882
16478413	drop	6.485760868922762
34051291	generate	4.973773129363689
34051291	random	5.524214706058867
34051291	localdate	7.612975040776352
34051291	java	1.8785206956897553
34051291	time	3.349696608799752
7086742	java	1.8785206956897553
7086742	create	3.231682481137649
7086742	eml	10.177924398237888
7086742	msg	7.9983993980010695
7086742	file	2.8771673214517413
7086742	attachment	7.731011144889103
7086742	opened	6.594405459781778
7086742	outlook	8.785072636571838
31187168	sikuli	9.180781569734638
31187168	classpath	5.1442238312106365
31187168	unsatisfiedlinkerror	8.322449114623726
31187168	opencv	7.647994067075933
31187168	core	5.732799423726694
31187168	macosx	9.446062705497253
31187168	intellij	6.086654734111731
31187168	junit	5.757183251383316
19017258	static	4.388447202476804
19017258	vs	5.934706213289373
19017258	dynamic	5.928677559009217
19017258	binding	6.4390024316380545
19017258	java	1.8785206956897553
5497495	maximum	6.215608598755775
5497495	size	4.4629764202849165
5497495	java	1.8785206956897553
5497495	class	2.532413437836977
5497495	exception	3.8413315773056134
5497495	table	4.631719521221628
38588632	attach	6.9814018191504355
38588632	native	5.461777915701073
38588632	application	3.4151340474010285
38588632	via	4.612597701816888
38588632	jni	6.359056002788065
38588632	already	4.179183754659179
38588632	running	4.082099835805663
38588632	jvm	4.846477707929973
38588632	linux	5.647024140837592
22135002	spring	3.989984546897858
22135002	data	3.449043991119375
22135002	handle	4.902633270294977
22135002	pageable	9.567015315914915
22135002	action	5.408355471756974
22135002	argument	5.133820394666634
22135002	creation	6.047823280777366
4036167	comparing	6.410014894764802
4036167	integer	4.730166676162777
4036167	objects	4.045325852742566
4036167	vs	5.934706213289373
4036167	int	4.4578714989672115
10633004	generate	4.973773129363689
10633004	unit	5.855186928815434
10633004	tests	5.466736018173
10633004	hashcode	6.317748857341705
10633004	equals	5.562543362963477
10633004	tostring	5.741795916854417
10633004	methods	3.819352670586838
22638991	http	5.042590465337807
22638991	status	6.045709561960378
22638991	servlet	4.948224033974859
22638991	mvc	5.71595627558791
22638991	dispatcher	7.447323371613781
22638991	available	4.6981630528372555
22638991	jars	5.712924132573485
22638991	already	4.179183754659179
22638991	added	4.424015976946143
22638991	user	3.883289786605274
22638991	library	4.299893805135359
22638991	used	3.4591019561636864
41453395	renew	10.770988120240851
41453395	expiring	9.826526511399999
41453395	kerberos	8.589763884251072
41453395	ticket	8.298057661499566
41453395	hbase	8.547652398900945
30636034	java	1.8785206956897553
30636034	stringbuilder	6.866613335650962
30636034	stringbuffer	7.660652463947856
41153502	convert	4.422681976414816
41153502	queue	5.915986085932077
41153502	long	4.550492624697395
41153502	array	3.7883462607345484
4833057	fix	4.738244540213433
4833057	eclipse	4.07925892480406
4833057	validation	6.246614894557278
4833057	error	3.176103733024332
4833057	grammar	7.88592141457438
4833057	constraints	7.1447442371184
4833057	detected	7.525794987055277
4833057	document	5.4613069950424995
37201146	decimalformat	8.294049640102028
37201146	using	2.270098541959747
37201146	incorrect	6.219620640245736
37201146	even	3.8952642216131914
37201146	set	3.354924669331477
37201146	explicitly	5.558384271966844
6375179	java	1.8785206956897553
6375179	package	4.61896489701028
6375179	exist	5.423200548694727
6375179	error	3.176103733024332
3965336	minimize	7.686460347903729
3965336	jframe	5.445889731015172
3965336	window	5.320562975495356
3965336	java	1.8785206956897553
6203740	spring	3.989984546897858
6203740	web	4.103425670958293
6203740	mvc	5.71595627558791
6203740	validate	6.355020252138937
6203740	individual	6.348139491046714
6203740	request	4.525435217969238
6203740	params	7.246029137549979
1419474	worth	6.447170871652893
1419474	obfuscate	8.785072636571838
1419474	java	1.8785206956897553
1419474	web	4.103425670958293
1419474	application	3.4151340474010285
44956955	javafx	5.745229664570375
44956955	use	2.218391014198033
44956955	chart	7.151101537613866
44956955	legend	9.641123288068638
44956955	toggle	8.399410155759854
44956955	show	4.662587456858042
44956955	hide	6.523854348789813
44956955	series	6.957996495418884
44956955	possible	3.7755272608396084
18763168	sending	5.762259404415177
18763168	variable	4.0506530885976755
18763168	one	2.769824546097115
18763168	jsp	10.351137802577966
18763168	another	3.656025117242989
11432498	call	3.5012387358423815
11432498	thread	4.05335618154479
11432498	run	3.462381534987153
11432498	specific	4.395152401892809
11432498	time	3.349696608799752
11432498	java	1.8785206956897553
34445574	java	1.8785206956897553
34445574	inlining	8.791630037117997
34445574	code	2.25689496707693
34445574	benefits	7.3067414209925925
12971848	making	4.9047898960129155
12971848	spring	3.989984546897858
12971848	mvc	5.71595627558791
12971848	controller	5.368096261155953
12971848	method	2.6262121828865777
12971848	transactional	7.1308988302963465
19091140	call	3.5012387358423815
19091140	destructor	9.986869161475179
19091140	close	5.140288502323126
19091140	objects	4.045325852742566
3411480	resume	7.960438635761847
3411480	interrupted	7.590952128688914
3411480	download	5.415075927158233
41644691	midpoint	10.48330604778907
41644691	rounding	7.737868314615239
41644691	away	6.086654734111731
41644691	zero	5.760035416207
41644691	net	5.9922648672787515
41644691	c	0
41644691	decimal	6.362528228498814
41644691	java	1.8785206956897553
41644691	double	5.013890586816928
14605360	strange	6.135796917997902
14605360	behavior	5.431848759172559
14605360	java	1.8785206956897553
14605360	util	5.047558648200853
14605360	calendar	6.222640270119456
14605360	february	8.917670758013363
4938809	use	4.436782028396066
4938809	bluecove	9.965362956254216
4938809	bluetooth	8.198739460297704
4938809	macbook	9.210340371976184
4938809	java	1.8785206956897553
1070590	write	3.8903104385224965
1070590	custom	4.649017585768368
1070590	exceptions	5.60267097328779
15493313	java	1.8785206956897553
15493313	method	2.6262121828865777
15493313	overloading	7.5674676834558445
15493313	boxing	7.834096346709794
15493313	widening	8.845697258388274
12024070	example	3.073715436879075
12024070	correctly	4.801063422812141
12024070	synchronized	5.932064203826535
12024070	program	3.8336740390171697
12024070	data	3.449043991119375
12024070	races	9.903487552536127
12024070	java	1.8785206956897553
12024070	memory	4.6442229132517925
12024070	model	5.156991430457602
7022379	hundreds	7.814095680003124
7022379	regex	5.397033339487194
7022379	one	2.769824546097115
7022379	string	3.105212374172812
18929013	prescribed	10.41431317630212
18929013	way	2.8885474230074775
18929013	view	4.870569050199415
18929013	java	1.8785206956897553
18929013	source	4.366547063825496
18929013	code	2.25689496707693
46410787	filter	5.649010238809222
46410787	keyboard	7.015340489662075
46410787	textfield	7.204814513246515
46410787	java	1.8785206956897553
46410787	fxml	7.23904098891605
13361804	javafx	5.745229664570375
13361804	jar	4.0639511569023075
13361804	dependencies	5.334359137895302
13361804	bundled	7.540748536722335
4461996	short	5.456375671206312
4461996	else	4.74408748517476
4461996	statement	4.7756026983896325
5982327	method	2.6262121828865777
5982327	clear	5.223209894061231
5982327	undefined	7.020923977087775
5982327	type	3.5272028792972696
5982327	shoppingcart	10.770988120240851
6424998	properly	5.129756725004119
6424998	closing	6.406374114044146
6424998	sslsocket	8.940313234763122
16000196	java	1.8785206956897553
16000196	generating	6.211114209167936
16000196	non	4.700910458268927
16000196	repeating	7.673473152376918
16000196	random	5.524214706058867
16000196	numbers	5.0415069577633425
17967183	converting	5.826289149148998
17967183	specific	4.395152401892809
17967183	json	4.762057941525236
17967183	java	1.8785206956897553
17967183	object	3.159616840993279
35104305	generate	4.973773129363689
35104305	qr	8.633727007672189
35104305	code	2.25689496707693
35104305	logo	8.866750667586105
35104305	inside	4.171571238636155
18697966	android	3.9805160018734465
18697966	navigation	7.712951963350705
18697966	drawer	8.326572831807587
18697966	multiple	4.371205396042298
18697966	activities	7.173023756597018
362367	java	3.7570413913795107
362367	arrays	5.222097340636628
362367	generics	5.868539200270684
362367	equivalent	5.511510587009078
362367	c	0
362367	ienumerable	10.151948911834628
42975994	using	2.270098541959747
42975994	jsch	7.565535315704791
42975994	sftp	8.047189562170502
42975994	one	2.769824546097115
42975994	must	4.223383205234504
42975994	also	3.002233359896351
42975994	switch	5.6857461121701025
42975994	user	3.883289786605274
8722826	need	2.652511431511507
8722826	call	3.5012387358423815
8722826	method	2.6262121828865777
8722826	runtime	4.871873852054681
8722826	getruntime	7.937774776184635
7096121	profile	6.731284135866358
7096121	entire	5.554242407386626
7096121	java	1.8785206956897553
7096121	program	3.8336740390171697
7096121	execution	5.456844274776274
7096121	visualvm	8.091925456011893
716532	hibernate	4.590281573494341
716532	ibatis	8.811564252018815
716532	java	3.7570413913795107
716532	ee	6.185049296180647
716532	orm	7.176942768797754
716532	tool	5.582273057259004
7224216	jndi	6.939245946073508
7224216	path	4.352933960470609
7224216	tomcat	4.972472833001907
7224216	vs	5.934706213289373
7224216	jboss	6.169156835518274
5715833	make	3.2357931187452116
5715833	miglayout	8.721760357157512
5715833	behave	7.119711640905782
5715833	like	2.4494391248886704
5715833	wrap	6.032286541628237
5715833	layout	5.393947597563287
5339963	java	1.8785206956897553
5339963	format	4.6442229132517925
5339963	string	3.105212374172812
5339963	number	3.9633162998156966
5339963	tenth	10.319002996497794
5339963	exponent	8.399410155759854
35249234	hot	7.893932138320459
35249234	deployment	6.583500226299516
35249234	works	3.6808319225346358
35249234	internally	6.5002921682113
3153546	autowiring	8.135337948947207
3153546	work	3.2190758448708676
3153546	spring	3.989984546897858
6825778	face	7.318735567778412
6825778	recognition	8.368773186297965
6825778	api	4.173257907865079
6825778	java	1.8785206956897553
6825778	android	3.9805160018734465
16514152	libgdx	7.091678117143066
16514152	coordinate	7.610952795395583
16514152	system	4.115180122810239
16514152	differences	6.592214878401959
16514152	rendering	6.801595083153746
16514152	touch	7.466371566584476
16514152	input	4.32670546308592
13156896	javafx	5.745229664570375
13156896	auto	6.08401852871859
13156896	scroll	6.7610608998313335
13156896	scrollpane	7.789644584138959
5401467	convert	4.422681976414816
5401467	string	3.105212374172812
5401467	class	2.532413437836977
5401467	object	3.159616840993279
23533746	convert	4.422681976414816
23533746	time	3.349696608799752
23533746	gmt	7.447323371613781
23533746	est	8.584401941109688
1562979	java	1.8785206956897553
1562979	jvmti	9.326874188232134
1562979	work	3.2190758448708676
1562979	alongside	8.811564252018815
1562979	xdebug	10.031320924046012
1562979	xrunjdwp	10.20459264532005
28522313	java	1.8785206956897553
28522313	libgdx	7.091678117143066
28522313	check	3.8171674744154673
